   9.9400000000000004e-05	   2.1776948125999999e-03	
   9.9599999999999995e-05	   2.1782283231100001e-03	
   9.9800000000000000e-05	   2.1787499187600002e-03	
   1.0000000000000000e-04	   2.1792714443000000e-03	
   1.0020000000000000e-04	   2.1797928958200001e-03	
   1.0040000000000000e-04	   2.1803142694500001e-03	
   1.0059999999999999e-04	   2.1808355612799998e-03	
   1.0080000000000000e-04	   2.1813567674299999e-03	
   1.0100000000000000e-04	   2.1818778840200000e-03	
   1.0120000000000001e-04	   2.1823989071400002e-03	
   1.0140000000000001e-04	   2.1829198329200001e-03	
   1.0160000000000000e-04	   2.1834406574699999e-03	
   1.0180000000000001e-04	   2.1839613769000002e-03	
   1.0200000000000000e-04	   2.1844819873199999e-03	
   1.0220000000000000e-04	   2.1850024848700002e-03	
   1.0240000000000001e-04	   2.1855228656500001e-03	
   1.0260000000000000e-04	   2.1860431257800001e-03	
   1.0280000000000001e-04	   2.1865632613899998e-03	
   1.0300000000000000e-04	   2.1870832685899999e-03	
   1.0320000000000000e-04	   2.1876031435199999e-03	
   1.0340000000000001e-04	   2.1881228823000002e-03	
